user_id,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,high_risk_user_flag,repeated_chargeback_user_flag,identity_anomaly_flag,kyc_rejected_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio,investigation_flag
USR30275,1,11976.03,11976.03,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80456,1,11972.77,11972.77,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72535,1,11968.42,11968.42,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99469,1,11967.49,11967.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR66622,1,11952.49,11952.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR33989,1,11952.15,11952.15,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR14781,1,11951.91,11951.91,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31613,1,11940.63,11940.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR35069,2,11934.84,5967.42,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR28302,1,11933.89,11933.89,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR19690,1,11933.47,11933.47,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR18702,1,11931.9,11931.9,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR85811,1,11929.43,11929.43,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR35068,1,11927.87,11927.87,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR91065,1,11927.73,11927.73,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR24545,1,11926.32,11926.32,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR15862,1,11925.11,11925.11,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR39804,1,11920.84,11920.84,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR80340,1,11920.75,11920.75,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR22856,1,11919.43,11919.43,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR79582,2,11917.39,5958.695,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR59175,1,11917.32,11917.32,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR94633,1,11913.69,11913.69,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR42320,1,11913.63,11913.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR13352,1,11911.06,11911.06,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR89034,1,11906.66,11906.66,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31381,1,11906.5,11906.5,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29654,1,11904.82,11904.82,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR58166,1,11904.64,11904.64,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR88176,1,11903.41,11903.41,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR17572,1,11902.55,11902.55,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR33567,1,11900.16,11900.16,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR34968,1,11897.84,11897.84,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR98252,1,11895.15,11895.15,0,0,0,True,0,1.0,0,0.0,0.0,0.0,1
USR31398,1,11893.9,11893.9,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR10974,1,11892.14,11892.14,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99295,1,11886.41,11886.41,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80729,1,11885.19,11885.19,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46428,1,11884.52,11884.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29631,1,11882.96,11882.96,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR34559,1,11882.76,11882.76,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR69753,1,11880.67,11880.67,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR10012,1,11874.48,11874.48,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46178,2,11873.85,5936.925,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR83068,1,11873.45,11873.45,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR66362,2,11872.630000000001,5936.3150000000005,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47001,1,11871.03,11871.03,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR65830,1,11868.59,11868.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR35950,1,11866.13,11866.13,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR73721,1,11864.57,11864.57,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72149,1,11863.4,11863.4,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80675,1,11861.63,11861.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR98509,1,11859.6,11859.6,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR59220,1,11859.21,11859.21,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR61871,1,11854.3,11854.3,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR18784,1,11853.29,11853.29,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56254,1,11850.51,11850.51,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR20898,1,11850.47,11850.47,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46883,1,11849.59,11849.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80557,1,11849.27,11849.27,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31706,2,11846.22,5923.11,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR96274,1,11843.76,11843.76,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR75327,1,11843.52,11843.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56626,1,11841.21,11841.21,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR66468,1,11841.16,11841.16,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR44012,1,11841.14,11841.14,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR92470,2,11838.970000000001,5919.485000000001,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR23441,1,11835.64,11835.64,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR35557,1,11835.6,11835.6,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR27268,1,11825.38,11825.38,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72703,1,11825.11,11825.11,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR61597,1,11822.95,11822.95,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR66924,1,11821.89,11821.89,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99753,1,11817.61,11817.61,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR75392,1,11816.83,11816.83,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR71797,1,11816.78,11816.78,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR44506,1,11812.32,11812.32,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR76069,1,11812.3,11812.3,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47819,1,11811.86,11811.86,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR22506,1,11803.73,11803.73,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR24242,1,11803.71,11803.71,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR24354,1,11801.36,11801.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR96161,1,11799.19,11799.19,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR72195,1,11798.78,11798.78,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR59604,1,11796.6,11796.6,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31163,1,11796.36,11796.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR96271,2,11795.15,11795.15,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR77771,1,11794.85,11794.85,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99394,1,11794.69,11794.69,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR22723,2,11789.49,11789.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR12827,1,11787.66,11787.66,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99094,1,11786.56,11786.56,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR28542,1,11784.6,11784.6,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR44137,1,11783.05,11783.05,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR86395,1,11782.36,11782.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR84377,1,11779.3,11779.3,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR12209,1,11775.7,11775.7,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR19438,1,11774.35,11774.35,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72087,1,11774.3,11774.3,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR58754,1,11772.94,11772.94,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR83667,1,11772.82,11772.82,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46205,1,11772.57,11772.57,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR54789,1,11768.91,11768.91,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR82526,1,11767.92,11767.92,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR11453,1,11766.1,11766.1,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR36609,1,11761.52,11761.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR85650,2,11761.52,11761.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR41942,2,11756.31,5878.155,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29796,1,11755.01,11755.01,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR15805,1,11752.55,11752.55,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47590,1,11750.35,11750.35,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR96868,1,11746.51,11746.51,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31623,1,11741.18,11741.18,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR34833,1,11737.88,11737.88,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR25930,2,11737.36,11737.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR87048,1,11736.43,11736.43,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR97817,1,11734.46,11734.46,0,0,0,True,0,1.0,0,0.0,0.0,0.0,1
USR34315,1,11732.99,11732.99,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR43044,1,11731.33,11731.33,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR79978,1,11730.67,11730.67,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR74341,1,11727.64,11727.64,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR60864,1,11724.51,11724.51,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR50686,1,11723.65,11723.65,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR20031,1,11721.83,11721.83,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR39764,1,11719.81,11719.81,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR25118,1,11719.24,11719.24,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR89785,1,11718.99,11718.99,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR15869,1,11716.85,11716.85,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR42151,2,11715.55,11715.55,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR78925,1,11713.42,11713.42,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR51943,1,11712.84,11712.84,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72687,1,11712.53,11712.53,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR36225,1,11710.98,11710.98,0,0,0,True,0,1.0,0,0.0,0.0,0.0,1
USR53559,1,11707.42,11707.42,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47334,1,11706.96,11706.96,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR30483,1,11706.84,11706.84,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR98696,1,11706.19,11706.19,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR98806,2,11706.189999999999,5853.094999999999,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR84366,1,11702.63,11702.63,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR95834,1,11702.07,11702.07,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR83594,1,11701.81,11701.81,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR64454,1,11701.55,11701.55,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR31784,1,11701.27,11701.27,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72000,1,11700.68,11700.68,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR52461,1,11700.38,11700.38,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR64213,1,11700.07,11700.07,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR10599,1,11699.73,11699.73,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99125,1,11698.63,11698.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR93449,1,11698.34,11698.34,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR58971,1,11697.35,11697.35,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR88764,1,11696.78,11696.78,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR32726,1,11690.59,11690.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR67425,1,11690.36,11690.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR37579,1,11690.01,11690.01,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR39789,1,11689.29,11689.29,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR75188,1,11686.85,11686.85,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR83098,1,11683.41,11683.41,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR53583,2,11682.92,11682.92,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR21723,1,11680.32,11680.32,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR68089,1,11679.52,11679.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR94649,1,11672.41,11672.41,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR43204,1,11670.67,11670.67,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR98539,1,11670.16,11670.16,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR45195,1,11664.7,11664.7,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR64916,1,11663.08,11663.08,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR34638,1,11661.76,11661.76,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR78531,1,11660.11,11660.11,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR58780,1,11660.09,11660.09,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR61197,1,11655.43,11655.43,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR26027,1,11654.51,11654.51,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR83861,1,11652.13,11652.13,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR24048,1,11652.12,11652.12,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR12243,1,11642.52,11642.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72781,2,11640.910000000002,5820.455000000001,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR18880,1,11638.77,11638.77,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR27009,1,11637.29,11637.29,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR43342,1,11636.33,11636.33,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR73871,1,11635.49,11635.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR71153,1,11634.69,11634.69,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56826,1,11632.57,11632.57,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR52079,1,11631.23,11631.23,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR21321,1,11630.59,11630.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR25212,1,11627.12,11627.12,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72620,1,11626.72,11626.72,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR22630,1,11624.96,11624.96,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR33938,1,11621.03,11621.03,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46780,1,11618.82,11618.82,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR45666,1,11615.43,11615.43,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR12843,1,11614.61,11614.61,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99679,1,11613.73,11613.73,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR18333,1,11613.65,11613.65,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29617,1,11612.17,11612.17,0,0,0,False,0,0.0,1,0.0,0.0,0.0,0
USR74316,1,11612.02,11612.02,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR38714,1,11611.32,11611.32,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR45519,2,11609.550000000001,5804.775000000001,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47925,2,11609.169999999998,5804.584999999999,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR17977,2,11605.98,5802.99,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR17120,1,11603.77,11603.77,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR74286,1,11603.65,11603.65,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR13097,1,11601.99,11601.99,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR60371,1,11600.9,11600.9,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR60090,1,11600.05,11600.05,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR76880,1,11599.88,11599.88,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR46016,1,11597.82,11597.82,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR79727,1,11597.26,11597.26,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR41671,1,11594.06,11594.06,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR54218,1,11593.15,11593.15,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR28238,1,11592.9,11592.9,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR42791,1,11590.45,11590.45,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR70450,1,11590.14,11590.14,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR47829,1,11588.59,11588.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR25798,1,11588.52,11588.52,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR61796,1,11586.78,11586.78,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR26331,1,11586.47,11586.47,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR19485,1,11586.11,11586.11,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR13776,1,11576.14,11576.14,0,0,0,False,0,0.0,1,0.0,0.0,0.0,0
USR26260,1,11572.37,11572.37,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR68314,1,11572.26,11572.26,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80571,1,11570.86,11570.86,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR70806,1,11568.74,11568.74,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72145,1,11566.8,11566.8,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR65067,1,11563.59,11563.59,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR41751,1,11558.89,11558.89,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR59469,2,11557.779999999999,5778.889999999999,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99449,2,11557.439999999999,5778.719999999999,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR41161,1,11556.87,11556.87,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR82018,1,11554.9,11554.9,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR63487,1,11553.36,11553.36,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR60769,1,11551.99,11551.99,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56453,1,11544.32,11544.32,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR88343,1,11531.72,11531.72,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR97516,1,11531.23,11531.23,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR87710,1,11527.85,11527.85,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR65246,1,11527.42,11527.42,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR63545,1,11524.86,11524.86,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR95872,1,11519.96,11519.96,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR52912,1,11518.12,11518.12,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR80377,1,11514.35,11514.35,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR66975,1,11514.28,11514.28,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR76219,1,11513.62,11513.62,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR77725,1,11513.57,11513.57,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99537,1,11513.43,11513.43,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR64516,1,11510.56,11510.56,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR38224,1,11507.06,11507.06,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR54401,1,11500.96,11500.96,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56186,1,11500.41,11500.41,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR97107,2,11500.400000000001,5750.200000000001,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR71027,1,11496.22,11496.22,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR38110,1,11495.77,11495.77,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR51932,1,11495.7,11495.7,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR60837,1,11495.01,11495.01,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR59280,1,11494.48,11494.48,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR80550,1,11491.57,11491.57,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR57623,1,11491.37,11491.37,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR27784,1,11489.07,11489.07,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29383,1,11489.0,11489.0,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR66186,1,11488.0,11488.0,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR85377,1,11486.4,11486.4,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR78235,1,11486.34,11486.34,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR79252,1,11484.39,11484.39,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR84041,1,11483.8,11483.8,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR27770,2,11479.56,5739.78,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR74445,1,11478.92,11478.92,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR23311,2,11477.88,5738.94,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR48901,2,11477.5,5738.75,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR42346,1,11474.62,11474.62,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR86834,1,11473.63,11473.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR23611,1,11471.13,11471.13,0,0,0,True,0,0.0,0,0.0,0.0,0.0,0
USR92746,1,11469.13,11469.13,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR85375,1,11468.49,11468.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR50388,1,11463.51,11463.51,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56965,1,11462.93,11462.93,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR31602,1,11460.54,11460.54,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR44556,1,11455.79,11455.79,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR74105,1,11455.31,11455.31,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR70228,1,11453.65,11453.65,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR97229,1,11453.4,11453.4,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR56059,1,11453.16,11453.16,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR27106,1,11452.93,11452.93,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR36545,1,11450.76,11450.76,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR41465,1,11449.91,11449.91,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR72694,1,11449.54,11449.54,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR29277,1,11449.16,11449.16,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR47757,1,11447.91,11447.91,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR15244,1,11437.92,11437.92,0,0,0,False,0,1.0,0,0.0,0.0,0.0,1
USR24788,1,11436.95,11436.95,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR95316,2,11436.19,11436.19,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR99139,1,11433.44,11433.44,0,0,0,True,0,0.0,1,0.0,0.0,0.0,0
USR55911,1,11431.06,11431.06,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR12301,1,11430.49,11430.49,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR17117,1,11427.79,11427.79,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR13387,1,11427.63,11427.63,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
USR27565,1,11425.84,11425.84,0,0,0,False,0,0.0,0,0.0,0.0,0.0,0
