txn_id,timestamp,user_id,merchant_id,merchant_name,merchant_category_final,amount_numeric,status_clean,fraud_risk_score,fraud_risk_band,investigation_priority,risk_reasons,chargeback_flag,fraud_chargeback_flag,strong_identity_anomaly_flag,repeated_chargeback_user_flag,high_chargeback_merchant_flag,high_risk_user_flag,kyc_rejected_transaction_flag,velocity_anomaly_flag,high_value_transaction_flag,merchant_status_risk_flag,kyc_status,risk_segment,merchant_status,kyc_match_flag,merchant_match_flag,recommended_action
TXN00012446,2026-01-05 00:00:00,USR22905,MCH5844,,,162.13,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001742,2026-01-16 23:24:58,USR21853,MCH3213,,,18343.02,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013127,2026-03-17 20:40:33,USR95868,MCH9300,,,4296.11,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, KYC Rejected/Failed",True,True,0.0,0,0,False,True,0,False,False,REJECTED,LOW,,True,False,Review transaction and chargeback evidence
TXN00008970,2026-03-05 01:36:15,USR48734,MCH6090,Bahl-Ramanathan,HOTEL_LODGING,,PROCESSING,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Risk User, KYC Rejected/Failed",True,True,0.0,1,0,True,True,0,False,False,REJECTED,HIGH,Live,True,True,Immediate fraud investigation
TXN00000084,2026-03-17 01:22:47,USR83473,MCH6040,,,1598.32,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00019762,2026-02-17 07:14:34,USR57799,MCH7911,,,24378.11,SUCCESS,48.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Value Transaction",True,True,0.0,0,0,False,False,0,True,False,,,,False,False,Review transaction and chargeback evidence
TXN00002770,2026-03-01 16:42:28,USR75185,MCH1930,,,16993.71,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00010068,2026-03-13 07:04:27,USR87038,MCH8699,,,18806.35,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,IN_PROGRESS,UNKNOWN,,True,False,Review transaction and chargeback evidence
TXN00008421,2026-01-02 06:29:34,USR80889,MCH9979,"Bandi, Gupta and Sarma",TRANSPORT,14300.0,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,Blocked,True,True,Review transaction and chargeback evidence
TXN00006374,2026-03-21 03:00:15,USR48489,MCH6818,"Bava, Badami and Sodhi",DEPARTMENT STORE,-22806.07,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00011270,2026-02-17 00:23:44,USR64029,MCH4768,,,6619.68,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,VERIFIED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00012026,2026-03-18 22:59:25,USR32161,MCH5675,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00002955,2026-01-13 03:40:04,USR66919,MCH4788,,,23025.65,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00018686,2026-01-25 07:00:20,USR38627,MCH7894,,,2720.01,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,PENDING,LOW,,True,False,Review transaction and chargeback evidence
TXN00004746,2026-08-01 13:36:37,USR16822,MCH1711,"Sastry, Kota and Merchant",GROCERY,1355.22,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,A,True,True,Review transaction and chargeback evidence
TXN00017340,2026-01-15 18:59:31,USR94651,MCH2269,"dalal, samra and kala",HOTEL_LODGING,359.7,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00015728,2026-03-22 18:03:46,USR46174,MCH9423,apte group,HOTEL_LODGING,18078.63,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00012764,2026-01-03 04:36:03,USR66261,MCH4345,,,15335.95,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00007718,2026-03-21 17:14:33,USR11785,MCH5330,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00000238,2026-02-17 10:32:01,USR49397,MCH2179,CHANDA-SURA,APPAREL,617.66,DECLINED,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Chargeback Merchant",True,True,0.0,0,1,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00009231,2026-02-04 23:18:01,USR96844,MCH6240,"Dutta, Aggarwal and Devan",FOOD_SERVICES,11903.8,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00012860,2026-08-02 04:22:36,USR37282,MCH3257,,,5444.93,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013117,2026-03-26 12:14:27,USR45851,MCH3533,Tiwari-Gulati,HOTEL_LODGING,8279.41,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00014130,2026-03-18 06:00:58,USR57938,MCH5218,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013744,2026-03-25 08:55:16,USR49093,MCH8322,,,16348.58,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00005486,2026-03-16 20:09:53,USR81352,MCH3904,,,24684.34,FAILED,48.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Value Transaction",True,True,0.0,0,0,False,False,0,True,False,,,,False,False,Review transaction and chargeback evidence
TXN00008446,2026-02-21 00:00:00,USR68351,MCH6603,  Atwal PLC  ,HOTEL_LODGING,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,UNKNOWN,ACTIVE,True,True,Review transaction and chargeback evidence
TXN00016961,2026-03-30 14:30:25,USR53948,MCH9431,Madan-Kota,TRAVEL,,SUCCESS,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Chargeback Merchant",True,True,0.0,1,1,False,False,0,False,False,,,Active,False,True,Immediate fraud investigation
TXN00009768,2026-03-21 16:29:37,USR84276,MCH3140,"Zachariah,RajagopalandSamra",TELECOM,19024.68,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00019233,2026-01-21 10:55:17,USR45648,MCH1744,"Mani, Tara and Mane",TRAVEL,,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Chargeback Merchant",True,True,0.0,0,1,False,False,0,False,False,,,Closed,False,True,Review transaction and chargeback evidence
TXN00009180,2026-01-08 17:01:36,USR98697,MCH3748,Bedi-Cherian,RETAIL,154.21,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,Hold,True,True,Review transaction and chargeback evidence
TXN00017513,2026-01-02 17:33:41,USR91139,MCH6527,"Menon, Subramanian and Pai",HOTEL_LODGING,1890.69,PROCESSING,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00005764,2026-02-27 01:59:08,USR13009,MCH9737,,,4377.78,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001829,2026-03-14 01:36:43,USR86139,MCH5815,,,19969.87,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00009371,2026-02-14 21:38:00,USR30222,MCH2023,,,19521.83,FAILED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00006695,2026-03-10 23:14:30,USR17266,MCH7261,,,14051.31,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00016689,2026-02-02 04:01:38,USR72771,MCH2117,Lal Group,HOTEL_LODGING,13621.76,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,MEDIUM,ACTIVE,True,True,Review transaction and chargeback evidence
TXN00002919,2026-01-13 11:02:28,USR58317,MCH4010,"  Barad, Mukherjee and Joshi  ",GROCERY,10571.5,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00010196,2026-03-05 09:17:11,USR51647,MCH1834,,,23232.72,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00018868,2026-03-06 03:43:14,USR86121,MCH9965,,,19826.63,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00015649,2026-03-12 20:54:49,USR48504,MCH5706,,,4887.89,SUCCESS,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly, KYC Rejected/Failed",True,True,1.0,0,0,False,True,0,False,False,REJECTED,LOW,,True,False,Immediate fraud investigation
TXN00002783,2026-03-14 19:23:20,USR30948,MCH9758,,,24530.0,SUCCESS,53.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, KYC Rejected/Failed, High-Value Transaction",True,True,0.0,0,0,False,True,0,True,False,REJECTED,LOW,,True,False,Review transaction and chargeback evidence
TXN00018190,2026-01-31 04:25:41,USR13826,MCH2138,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00005777,2026-03-27 10:51:54,USR38299,MCH4216,Ratta and Sons,STATIONERY,15672.57,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,MEDIUM,Live,True,True,Review transaction and chargeback evidence
TXN00018348,2026-03-17 06:48:29,USR27368,MCH3078,"gandhi, rout and sankaran",HOTEL_LODGING,-19466.76,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00015367,2026-03-25 17:05:45,USR32388,MCH5975,,,21542.81,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00014054,2026-03-18 00:49:15,USR19303,MCH7408,Bala Group,MISC_RETAIL,14721.41,INITIATED,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00002782,2026-03-19 18:41:20,USR67030,MCH9320,Char Inc,GROCERY,,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00013816,2026-03-03 07:06:58,USR15038,MCH3947,,,6363.77,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Chargeback Merchant",True,True,0.0,0,1,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00017223,2026-01-03 16:49:17,USR75374,MCH2834,,,23081.41,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00014471,2026-01-21 15:47:06,USR56310,MCH4410,,,22228.52,DECLINED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00012208,2026-03-31 22:17:19,USR71162,MCH7390,,,14537.67,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00014165,2026-01-18 05:55:19,USR60150,MCH9773,,,12414.15,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00014145,2026-07-02 00:32:11,USR42221,MCH6068,,,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00001710,2026-02-03 23:55:27,USR43228,MCH7810,Bail Inc,BOOKS,16258.53,FAILED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Closed,False,True,Review transaction and chargeback evidence
TXN00014880,2026-02-03 20:38:13,USR88572,MCH8156,,,864.54,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00007154,2026-04-03 16:14:39,USR14967,MCH8488,,,22256.61,SUCCESS,40.0,HIGH,P3 - Review,"Chargeback, Identity Anomaly, Repeated User Chargebacks",True,False,1.0,1,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review KYC and identity records
TXN00016982,2026-03-14 02:56:02,USR64274,MCH6527,"Menon, Subramanian and Pai",HOTEL_LODGING,8879.4,PROCESSING,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00014436,2026-03-19 08:58:04,USR30565,MCH8834,,,8845.17,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00009979,2026-03-25 16:38:21,USR58929,MCH5102,,,23765.79,SUCCESS,68.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Chargeback Merchant, High-Value Transaction",True,True,0.0,1,1,False,False,0,True,False,,,,False,False,Immediate fraud investigation
TXN00017286,2026-07-02 22:37:49,USR18372,MCH2443,,,-12552.44,INITIATED,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013910,2026-03-28 00:08:36,USR18716,MCH9506,"SAVANT, BAINS AND BALI",MEDICAL,5778.14,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks, High-Risk User",True,True,0.0,1,0,True,False,0,False,False,PENDING,HIGH,ACTIVE,True,True,Immediate fraud investigation
TXN00016286,2026-01-14 20:21:54,USR20464,MCH6904,Master-Bhat,DEPARTMENT STORE,16172.91,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00016749,2026-03-08 07:12:37,USR18052,MCH8053,CHHABRA INC,TELECOM,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00013993,2026-02-18 07:21:33,USR57775,MCH8610,Pandey and Sons,MISC_RETAIL,,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00012054,2026-01-03 05:31:27,USR45332,MCH8409,"Dua, Naidu and Agate",TRAVEL,18927.3,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,Enabled,True,True,Review transaction and chargeback evidence
TXN00016593,2026-01-23 01:40:55,USR39264,MCH3148,RaoLtd,TELECOM,16331.74,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Live,False,True,Review transaction and chargeback evidence
TXN00012172,2026-02-06 23:38:56,USR10549,MCH8898,,,21986.64,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,UNKNOWN,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00019004,2026-01-21 20:40:49,USR70411,MCH4473,,,1996.5,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00013884,2026-02-28 05:03:02,USR11619,MCH9606,,,2596.4,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00018518,2026-02-21 21:17:51,USR16352,MCH6114,"  Khurana, Chowdhury and Chaudhary  ",MOBILE RECHARGE,9888.26,SUCCESS,65.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly, High-Risk User",True,True,1.0,0,0,True,False,0,False,False,VERIFIED,HIGH,ACTIVE,True,True,Immediate fraud investigation
TXN00019571,2026-03-03 07:37:51,USR57901,MCH5968,"SOMAN, ISSAC AND GOSWAMI",DEPARTMENT STORE,12052.46,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,A,False,True,Review transaction and chargeback evidence
TXN00010146,2026-01-25 23:38:15,USR43735,MCH7890,contractor plc,HOTEL_LODGING,19497.67,SUCCESS,47.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Risky Merchant Status",True,True,0.0,0,0,False,False,0,False,True,APPROVED,LOW,Inactive,True,True,Review transaction and chargeback evidence
TXN00006529,2026-02-19 08:30:46,USR10834,MCH7638,,,9140.52,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00009609,2026-02-05 06:53:54,USR60548,MCH2871,,,5142.15,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00003351,2026-03-27 12:03:26,USR96715,MCH5567,"Kibe, Halder and Saraf",PHARMACY,5380.67,SUCCESS,40.0,HIGH,P3 - Review,"Chargeback, Identity Anomaly, Repeated User Chargebacks",True,False,1.0,1,0,False,False,0,False,False,VERIFIED,LOW,Enabled,True,True,Review KYC and identity records
TXN00014659,2026-02-12 20:28:50,USR26624,MCH1942,,,5436.71,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00004804,2026-12-02 22:49:44,USR63941,MCH5525,Nagy and Sons,HOTEL_LODGING,4761.32,PROCESSING,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,PENDING,MEDIUM,A,True,True,Review transaction and chargeback evidence
TXN00013810,2026-02-23 20:31:30,USR63885,MCH4302,,,3090.16,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00016521,2026-02-11 05:38:35,USR89343,MCH9606,,,4450.83,FAIL,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,VERIFIED,LOW,,True,False,Review transaction and chargeback evidence
TXN00014672,2026-02-07 00:46:17,USR26294,MCH1111,,,21892.58,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00011957,2026-03-18 15:14:34,USR17049,MCH2598,Sani Gr0up,APPAREL,16964.8,SUCCESS,55.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, Repeated User Chargebacks",True,True,0.0,1,0,False,False,0,False,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00004176,2026-02-14 10:53:41,USR44800,MCH3264,Gopal Ltd,HOTEL_LODGING,24889.27,FAILED,48.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, High-Value Transaction",True,True,0.0,0,0,False,False,0,True,False,,,Active,False,True,Review transaction and chargeback evidence
TXN00011912,2026-03-31 01:49:49,USR63947,MCH3637,Pai-Parikh,FOOD_SERVICES,15086.66,SUCCESS,60.0,CRITICAL,P1 - Immediate Review,"Fraud/Unauthorized Chargeback, Chargeback, Identity Anomaly",True,True,1.0,0,0,False,False,0,False,False,APPROVED,LOW,Active,True,True,Immediate fraud investigation
TXN00003201,2026-02-26 15:42:28,USR15771,MCH4074,,,13838.75,SUCCESS,50.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback, KYC Rejected/Failed",True,True,0.0,0,0,False,True,0,False,False,FAILED,MEDIUM,,True,False,Review transaction and chargeback evidence
TXN00017995,2026-01-30 11:32:43,USR12596,MCH1017,,,18198.36,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,APPROVED,LOW,,True,False,Review transaction and chargeback evidence
TXN00008205,2026-03-21 08:19:55,USR73714,MCH6155,"Mukhopadhyay, Doshi and Gopal",GROCERY,16605.21,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
TXN00015733,2026-12-01 10:38:46,USR73203,MCH4921,,,23068.15,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00012186,2026-02-17 20:24:00,USR23767,MCH3987,"Dubey, Aggarwa1 and Mangat",BOOKS,17855.9,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,Enabled,False,True,Review transaction and chargeback evidence
TXN00005199,2026-02-28 13:47:48,USR81946,MCH7691,,,9686.71,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,PENDING,LOW,,True,False,Review transaction and chargeback evidence
TXN00005826,2026-01-23 00:00:00,USR92621,MCH5875,,,9036.79,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00017140,2026-01-26 16:19:39,USR97573,MCH6717,,,18027.75,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,,False,False,Review transaction and chargeback evidence
TXN00009510,2026-01-31 23:40:22,USR63213,MCH6948,"Kala,LokeandSinghal",PHONE SERVICE,4016.12,SUCCESS,45.0,HIGH,P2 - High Priority,"Fraud/Unauthorized Chargeback, Chargeback",True,True,0.0,0,0,False,False,0,False,False,,,ACTIVE,False,True,Review transaction and chargeback evidence
