txn_id,user_id,merchant_id,amount_numeric,fraud_risk_score,fraud_risk_band,fraud_chargeback_flag,chargeback_flag,strong_identity_anomaly_flag,repeated_chargeback_user_flag,high_chargeback_merchant_flag,component_id
TXN00013536,USR40589,MCH8202,6301.47,0.0,LOW,False,False,0.0,0,0,607
TXN00009177,USR94255,MCH2868,5804.17,0.0,LOW,False,False,0.0,0,0,4838
TXN00019867,USR81962,MCH9080,9033.65,0.0,LOW,False,False,0.0,0,0,4839
TXN00000807,USR29446,MCH3466,23359.83,0.0,LOW,False,False,0.0,0,0,4840
TXN00000969,USR74983,MCH8275,14164.45,30.0,MEDIUM,False,True,1.0,0,0,1346
TXN00018201,USR98558,MCH2579,22267.1,0.0,LOW,False,False,0.0,0,0,95
TXN00007828,USR14351,MCH3808,8405.29,0.0,LOW,False,False,0.0,0,0,4111
TXN00009579,USR47065,MCH1798,1280.84,15.0,LOW,False,False,1.0,0,0,32
TXN00007175,USR60098,MCH6886,2429.5,0.0,LOW,False,False,0.0,0,0,4468
TXN00005581,USR38257,MCH1936,1008.3,0.0,LOW,False,False,0.0,0,0,4841
TXN00006814,USR96531,MCH7108,,15.0,LOW,False,False,1.0,0,0,803
TXN00003955,USR35609,MCH5886,5794.57,0.0,LOW,False,False,0.0,0,0,1985
TXN00013327,USR39771,MCH3833,12337.57,0.0,LOW,False,False,0.0,0,0,575
TXN00017568,USR12785,MCH3578,,15.0,LOW,False,False,1.0,0,0,2897
TXN00004993,USR16003,MCH7634,8547.61,0.0,LOW,False,False,0.0,0,0,4842
TXN00013910,USR18716,MCH9506,5778.14,60.0,CRITICAL,True,True,0.0,1,0,322
TXN00007590,USR16442,MCH2223,,15.0,LOW,False,True,0.0,0,0,4843
TXN00000356,USR63015,MCH4444,16064.06,0.0,LOW,False,False,0.0,0,0,4844
TXN00005094,USR96725,MCH3046,2958.13,0.0,LOW,False,False,0.0,0,0,4845
TXN00008449,USR17075,MCH6092,2945.72,25.0,MEDIUM,False,True,0.0,0,1,2391
TXN00010823,USR94218,MCH4426,23866.39,28.0,MEDIUM,False,True,0.0,1,0,323
TXN00005574,USR13457,MCH4173,16161.29,0.0,LOW,False,False,0.0,0,0,2980
TXN00003355,USR49349,MCH8404,4706.13,0.0,LOW,False,False,0.0,0,0,3152
TXN00004323,USR45039,MCH1319,16809.54,15.0,LOW,False,False,1.0,0,0,3670
TXN00016286,USR20464,MCH6904,16172.91,55.0,HIGH,True,True,0.0,1,0,540
TXN00014521,USR71281,MCH1975,19642.81,0.0,LOW,False,False,0.0,0,0,625
TXN00015306,USR78549,MCH3677,1911.47,0.0,LOW,False,False,0.0,0,0,1336
TXN00017588,USR62031,MCH6010,,5.0,LOW,False,False,0.0,0,0,4846
TXN00013642,USR49104,MCH5572,11896.52,0.0,LOW,False,False,0.0,0,0,323
TXN00001337,USR31282,MCH7488,4996.57,0.0,LOW,False,False,0.0,0,0,1400
TXN00012103,USR32553,MCH3914,24486.47,3.0,LOW,False,False,0.0,0,0,903
TXN00002036,USR60966,MCH8282,8744.16,0.0,LOW,False,False,0.0,0,0,575
TXN00016749,USR18052,MCH8053,,45.0,HIGH,True,True,0.0,0,0,191
TXN00015351,USR52978,MCH3219,313.32,5.0,LOW,False,False,0.0,0,0,1071
TXN00014600,USR31478,MCH3709,24773.03,3.0,LOW,False,False,0.0,0,0,4847
TXN00001932,USR95119,MCH2639,14041.5,0.0,LOW,False,False,0.0,0,0,2903
TXN00013582,USR10261,MCH1485,3339.34,0.0,LOW,False,False,0.0,0,0,1981
TXN00016125,USR94206,MCH4540,12672.73,5.0,LOW,False,False,0.0,0,0,4848
TXN00016649,USR66249,MCH4527,3523.07,0.0,LOW,False,False,0.0,0,0,4849
TXN00005555,USR17594,MCH2467,20875.99,0.0,LOW,False,False,0.0,0,0,296
TXN00014855,USR78925,MCH2990,11713.42,0.0,LOW,False,False,0.0,0,0,4850
TXN00006733,USR75989,MCH3227,23337.04,0.0,LOW,False,False,0.0,0,0,1838
TXN00004481,USR18231,MCH4758,4044.83,15.0,LOW,False,True,0.0,0,0,4851
TXN00003237,USR80879,MCH7566,5496.65,0.0,LOW,False,False,0.0,0,0,4852
TXN00010758,USR26368,MCH4314,18765.59,0.0,LOW,False,False,0.0,0,0,224
TXN00003624,USR61546,MCH1173,21853.05,5.0,LOW,False,False,0.0,0,0,3117
TXN00003124,USR74445,MCH2695,11478.92,0.0,LOW,False,False,0.0,0,0,3642
TXN00013993,USR57775,MCH8610,,45.0,HIGH,True,True,0.0,0,0,4638
TXN00011484,USR24140,MCH5213,14423.25,0.0,LOW,False,False,0.0,0,0,13
TXN00011054,USR80623,MCH1498,20059.2,0.0,LOW,False,False,0.0,0,0,3776
TXN00014476,USR13561,MCH9583,13106.57,0.0,LOW,False,False,0.0,0,0,1294
TXN00002424,USR85375,MCH3446,11468.49,2.0,LOW,False,False,0.0,0,0,4853
TXN00011037,USR74261,MCH6677,15216.53,0.0,LOW,False,False,0.0,0,0,110
TXN00009059,USR71890,MCH9851,,0.0,LOW,False,False,0.0,0,0,1647
TXN00019119,USR19973,MCH9126,13919.58,0.0,LOW,False,False,0.0,0,0,479
TXN00012054,USR45332,MCH8409,18927.3,45.0,HIGH,True,True,0.0,0,0,4854
TXN00011950,USR32661,MCH7914,18049.11,0.0,LOW,False,False,0.0,0,0,1606
TXN00015366,USR23311,MCH8807,275.08,0.0,LOW,False,False,0.0,0,0,305
TXN00000540,USR11647,MCH4105,3237.69,0.0,LOW,False,False,0.0,0,0,4855
TXN00016593,USR39264,MCH3148,16331.74,45.0,HIGH,True,True,0.0,0,0,701
TXN00018217,USR55686,MCH2004,15343.47,15.0,LOW,False,True,0.0,0,0,4713
TXN00003071,USR35660,MCH9072,17668.68,0.0,LOW,False,False,0.0,0,0,1392
TXN00017923,USR78889,MCH2008,14023.07,15.0,LOW,False,True,0.0,0,0,4069
TXN00005117,USR99710,MCH3480,11396.68,0.0,LOW,False,False,0.0,0,0,856
TXN00012371,USR85744,MCH1094,1263.1,0.0,LOW,False,False,0.0,0,0,2250
TXN00004702,USR47375,MCH6992,1843.37,0.0,LOW,False,False,0.0,0,0,4856
TXN00010922,USR82983,MCH5742,14876.95,0.0,LOW,False,False,0.0,0,0,580
TXN00000651,USR91117,MCH5276,2182.14,0.0,LOW,False,False,0.0,0,0,156
TXN00016951,USR81708,MCH6783,23957.56,3.0,LOW,False,False,0.0,0,0,314
TXN00003874,USR59734,MCH1585,20684.28,5.0,LOW,False,False,0.0,0,0,290
TXN00012047,USR20038,MCH7673,9906.65,0.0,LOW,False,False,0.0,0,0,4446
TXN00017288,USR63171,MCH8876,5812.14,0.0,LOW,False,False,0.0,0,0,314
TXN00019995,USR29322,MCH1665,22526.95,0.0,LOW,False,False,0.0,0,0,1033
TXN00016349,USR32193,MCH7886,14065.6,20.0,MEDIUM,False,False,1.0,0,0,4857
TXN00014794,USR37202,MCH2497,,25.0,MEDIUM,False,True,0.0,0,1,2343
TXN00011309,USR43969,MCH6973,17714.87,10.0,LOW,False,False,0.0,0,1,561
TXN00004679,USR48463,MCH8247,16982.27,0.0,LOW,False,False,0.0,0,0,818
TXN00014764,USR87989,MCH5224,10135.5,0.0,LOW,False,False,0.0,0,0,742
TXN00001682,USR98160,MCH2464,24390.5,3.0,LOW,False,False,0.0,0,0,1006
TXN00015369,USR38576,MCH1398,,0.0,LOW,False,False,0.0,0,0,2538
TXN00017316,USR23514,MCH3856,18135.51,0.0,LOW,False,False,0.0,0,0,3806
TXN00001619,USR86674,MCH3557,,0.0,LOW,False,False,0.0,0,0,974
TXN00018550,USR93515,MCH3114,1263.72,0.0,LOW,False,False,0.0,0,0,2038
TXN00013505,USR13898,MCH9080,3034.18,0.0,LOW,False,False,0.0,0,0,4839
TXN00002712,USR89364,MCH1066,12953.83,5.0,LOW,False,False,0.0,0,0,3910
TXN00005859,USR39325,MCH4215,509.12,0.0,LOW,False,False,0.0,0,0,589
TXN00009171,USR98960,MCH4889,6780.02,0.0,LOW,False,False,0.0,0,0,4858
TXN00015142,USR66277,MCH4704,24540.42,3.0,LOW,False,False,0.0,0,0,1502
TXN00006503,USR82816,MCH6757,11866.58,5.0,LOW,False,False,0.0,0,0,2424
TXN00003588,USR52006,MCH2703,19063.55,0.0,LOW,False,False,0.0,0,0,4859
TXN00018948,USR65177,MCH8361,,15.0,LOW,False,True,0.0,0,0,3542
TXN00018226,USR92026,MCH2186,12162.28,0.0,LOW,False,False,0.0,0,0,3446
TXN00011900,USR55436,MCH3851,3049.24,15.0,LOW,False,False,1.0,0,0,751
TXN00001628,USR88518,MCH8505,13400.33,20.0,MEDIUM,False,True,0.0,0,0,4005
TXN00004708,USR89024,MCH5045,4900.86,2.0,LOW,False,False,0.0,0,0,1719
TXN00006533,USR31981,MCH8449,23155.56,5.0,LOW,False,False,0.0,0,0,4860
TXN00009868,USR95697,MCH7518,4945.18,0.0,LOW,False,False,0.0,0,0,2976
TXN00012172,USR10549,MCH8898,21986.64,45.0,HIGH,True,True,0.0,0,0,971
TXN00016079,USR20918,MCH5442,19463.92,5.0,LOW,False,False,0.0,0,0,2680
TXN00004492,USR44694,MCH8303,17376.88,5.0,LOW,False,False,0.0,0,0,2227
TXN00015298,USR21562,MCH7536,5471.53,0.0,LOW,False,False,0.0,0,0,58
TXN00007760,USR75989,MCH3252,4919.07,0.0,LOW,False,False,0.0,0,0,1838
TXN00004890,USR78718,MCH4342,,17.0,LOW,False,True,0.0,0,0,1311
TXN00014687,USR68903,MCH7778,8642.71,0.0,LOW,False,False,0.0,0,0,4376
TXN00019004,USR70411,MCH4473,1996.5,45.0,HIGH,True,True,0.0,0,0,4861
TXN00004542,USR99795,MCH1493,12956.76,0.0,LOW,False,False,0.0,0,0,606
TXN00003478,USR75030,MCH9617,13403.02,15.0,LOW,False,False,1.0,0,0,1690
TXN00014885,USR99056,MCH8900,10501.77,15.0,LOW,False,True,0.0,0,0,295
TXN00018710,USR65246,MCH9612,11527.42,0.0,LOW,False,False,0.0,0,0,4862
TXN00005104,USR49268,MCH2030,8317.34,0.0,LOW,False,False,0.0,0,0,4818
TXN00005125,USR64401,MCH6061,22820.89,2.0,LOW,False,False,0.0,0,0,2651
TXN00005907,USR28828,MCH6607,11177.39,0.0,LOW,False,False,0.0,0,0,997
TXN00011592,USR34073,MCH5547,22494.99,0.0,LOW,False,False,0.0,0,0,1160
TXN00003999,USR31245,MCH9012,13253.22,0.0,LOW,False,False,0.0,0,0,1339
TXN00001501,USR62108,MCH4810,12981.85,15.0,LOW,False,True,0.0,0,0,4200
TXN00016520,USR69293,MCH1508,2797.63,10.0,LOW,False,False,0.0,0,1,1553
TXN00017778,USR98387,MCH7657,338.2,0.0,LOW,False,False,0.0,0,0,3023
TXN00001559,USR17762,MCH7881,20998.13,0.0,LOW,False,False,0.0,0,0,4863
TXN00005769,USR93917,MCH5899,6707.25,0.0,LOW,False,False,0.0,0,0,3381
TXN00009491,USR75028,MCH5184,12538.76,0.0,LOW,False,False,0.0,0,0,513
TXN00014607,USR34488,MCH6189,19474.53,0.0,LOW,False,False,0.0,0,0,8
TXN00013884,USR11619,MCH9606,2596.4,45.0,HIGH,True,True,0.0,0,0,1061
TXN00019280,USR87207,MCH9595,10202.5,0.0,LOW,False,False,0.0,0,0,1603
TXN00014139,USR71970,MCH1313,17173.66,0.0,LOW,False,False,0.0,0,0,4864
TXN00001314,USR77976,MCH3267,20434.27,0.0,LOW,False,False,0.0,0,0,4102
TXN00018544,USR99802,MCH5133,15399.73,0.0,LOW,False,False,0.0,0,0,1109
TXN00009116,USR95283,MCH7986,11896.62,2.0,LOW,False,False,0.0,0,0,6
TXN00015013,USR13984,MCH4791,,0.0,LOW,False,False,0.0,0,0,392
TXN00001218,USR50433,MCH8808,17015.68,0.0,LOW,False,False,0.0,0,0,2493
TXN00005827,USR19542,MCH2678,15936.18,0.0,LOW,False,False,0.0,0,0,4066
TXN00008845,USR41942,MCH8577,485.89,0.0,LOW,False,False,0.0,0,0,691
TXN00014092,USR71763,MCH2617,,0.0,LOW,False,False,0.0,0,0,1307
TXN00012260,USR24673,MCH2042,20588.09,15.0,LOW,False,False,1.0,0,0,992
TXN00008217,USR10007,MCH2501,14075.13,0.0,LOW,False,False,0.0,0,0,2916
TXN00014332,USR16793,MCH6816,3315.77,5.0,LOW,False,False,0.0,0,0,374
TXN00008073,USR90632,MCH4158,18320.76,0.0,LOW,False,False,0.0,0,0,2598
TXN00018887,USR25062,MCH3218,8760.54,0.0,LOW,False,False,0.0,0,0,323
TXN00018518,USR16352,MCH6114,9888.26,65.0,CRITICAL,True,True,1.0,0,0,4255
TXN00007858,USR46549,MCH5018,-5791.4,0.0,LOW,False,False,0.0,0,0,4865
TXN00012788,USR13066,MCH2646,24600.61,3.0,LOW,False,False,0.0,0,0,4866
TXN00009056,USR67224,MCH5910,23765.34,3.0,LOW,False,False,0.0,0,0,4867
TXN00012249,USR98604,MCH2758,5243.4,0.0,LOW,False,False,0.0,0,0,1357
TXN00000880,USR95302,MCH2905,5557.08,2.0,LOW,False,False,0.0,0,0,1891
TXN00018752,USR94390,MCH1042,13841.59,0.0,LOW,False,False,0.0,0,0,733
TXN00011343,USR51930,MCH8476,9582.81,0.0,LOW,False,False,0.0,0,0,3531
TXN00013997,USR68794,MCH5829,22893.13,2.0,LOW,False,False,0.0,0,0,1846
TXN00005719,USR96084,MCH5219,2334.51,0.0,LOW,False,False,0.0,0,0,4868
TXN00019571,USR57901,MCH5968,12052.46,45.0,HIGH,True,True,0.0,0,0,4869
TXN00017461,USR83964,MCH2475,3652.07,0.0,LOW,False,False,0.0,0,0,4870
TXN00003652,USR77763,MCH2492,9952.66,0.0,LOW,False,False,0.0,0,0,1654
TXN00011100,USR85775,MCH6474,24733.44,3.0,LOW,False,False,0.0,0,0,4871
TXN00013064,USR67310,MCH3349,24348.65,3.0,LOW,False,False,0.0,0,0,4872
TXN00018067,USR38289,MCH1247,5074.77,2.0,LOW,False,False,0.0,0,0,4873
TXN00012983,USR37509,MCH8638,2340.57,0.0,LOW,False,False,0.0,0,0,973
TXN00009503,USR91304,MCH6970,13925.54,0.0,LOW,False,False,0.0,0,0,1322
TXN00014429,USR79388,MCH1927,13669.39,0.0,LOW,False,False,0.0,0,0,4874
TXN00008502,USR70777,MCH2457,7740.01,0.0,LOW,False,False,0.0,0,0,3378
TXN00010146,USR43735,MCH7890,19497.67,47.0,HIGH,True,True,0.0,0,0,4875
TXN00008594,USR84747,MCH1796,22682.01,0.0,LOW,False,False,0.0,0,0,812
TXN00000986,USR50265,MCH4304,12392.33,0.0,LOW,False,False,0.0,0,0,1086
TXN00004754,USR15573,MCH3584,12727.26,0.0,LOW,False,False,0.0,0,0,110
TXN00006205,USR90481,MCH3650,2269.57,5.0,LOW,False,False,0.0,0,0,4876
TXN00014089,USR19989,MCH6256,506.8,0.0,LOW,False,False,0.0,0,0,4877
TXN00016456,USR94971,MCH5200,24713.23,23.0,MEDIUM,False,True,0.0,0,0,2731
TXN00002795,USR40821,MCH4098,,0.0,LOW,False,False,0.0,0,0,4878
TXN00008672,USR46908,MCH9445,,0.0,LOW,False,False,0.0,0,0,944
TXN00003933,USR46505,MCH5023,,0.0,LOW,False,False,0.0,0,0,1110
TXN00016239,USR50835,MCH4232,,0.0,LOW,False,False,0.0,0,0,1509
TXN00003132,USR90788,MCH7957,20576.37,0.0,LOW,False,False,0.0,0,0,193
TXN00004776,USR26601,MCH4058,20689.82,15.0,LOW,False,True,0.0,0,0,1736
TXN00017002,USR29464,MCH1869,16966.77,0.0,LOW,False,False,0.0,0,0,3252
TXN00006105,USR92467,MCH6964,3174.66,0.0,LOW,False,False,0.0,0,0,1983
TXN00018228,USR86624,MCH3002,19351.78,0.0,LOW,False,False,0.0,0,0,2957
TXN00005709,USR31705,MCH8513,,0.0,LOW,False,False,0.0,0,0,2185
TXN00002852,USR71571,MCH8702,6017.57,0.0,LOW,False,False,0.0,0,0,437
TXN00013262,USR54588,MCH2053,,10.0,LOW,False,False,0.0,1,0,277
TXN00000446,USR92958,MCH4904,23681.74,0.0,LOW,False,False,0.0,0,0,1482
TXN00018295,USR54043,MCH8677,20865.95,5.0,LOW,False,False,0.0,0,0,4879
TXN00016803,USR33080,MCH3381,20704.43,0.0,LOW,False,False,0.0,0,0,2109
TXN00009767,USR46456,MCH1382,15855.04,10.0,LOW,False,False,0.0,0,1,4042
TXN00004428,USR29420,MCH1642,2433.17,0.0,LOW,False,False,0.0,0,0,4880
TXN00011439,USR45484,MCH3891,22250.25,0.0,LOW,False,False,0.0,0,0,163
TXN00009811,USR34792,MCH3585,2836.51,0.0,LOW,False,False,0.0,0,0,2145
TXN00009851,USR76117,MCH5057,16152.33,10.0,LOW,False,False,0.0,0,1,968
TXN00006018,USR47324,MCH6379,13677.42,0.0,LOW,False,False,0.0,0,0,1750
TXN00014055,USR87435,MCH3990,5595.23,0.0,LOW,False,False,0.0,0,0,913
TXN00018197,USR44628,MCH1396,19220.54,0.0,LOW,False,False,0.0,0,0,1564
TXN00009450,USR58272,MCH5685,7974.24,0.0,LOW,False,False,0.0,0,0,1842
TXN00018335,USR41757,MCH2758,9716.31,0.0,LOW,False,False,0.0,0,0,1357
TXN00004911,USR68896,MCH1854,22113.12,5.0,LOW,False,False,0.0,0,0,3791
TXN00014278,USR48832,MCH5738,12230.54,0.0,LOW,False,False,0.0,0,0,4881
TXN00009725,USR72525,MCH2693,,0.0,LOW,False,False,0.0,0,0,3354
TXN00018811,USR27671,MCH3569,15509.55,0.0,LOW,False,False,0.0,0,0,3410
TXN00014893,USR60701,MCH3897,2330.56,0.0,LOW,False,False,0.0,0,0,4696
TXN00004475,USR47288,MCH4051,16733.78,0.0,LOW,False,False,0.0,0,0,3846
TXN00007660,USR40002,MCH2346,16060.53,0.0,LOW,False,False,0.0,0,0,1549
TXN00016893,USR47337,MCH6292,202.37,0.0,LOW,False,False,0.0,0,0,153
TXN00007812,USR19538,MCH2744,1422.33,2.0,LOW,False,False,0.0,0,0,1934
TXN00006680,USR75289,MCH9505,13194.21,0.0,LOW,False,False,0.0,0,0,2789
TXN00015595,USR34721,MCH7889,2866.22,0.0,LOW,False,False,0.0,0,0,537
TXN00010321,USR15960,MCH4153,13825.52,0.0,LOW,False,False,0.0,0,0,1104
TXN00013940,USR81246,MCH8278,21542.2,0.0,LOW,False,False,0.0,0,0,1927
TXN00010831,USR52104,MCH2572,5731.27,0.0,LOW,False,False,0.0,0,0,1949
TXN00017544,USR90608,MCH2386,24837.15,3.0,LOW,False,False,0.0,0,0,569
TXN00007632,USR50438,MCH8267,15084.52,0.0,LOW,False,False,0.0,0,0,1124
TXN00000064,USR18058,MCH4511,8925.27,0.0,LOW,False,False,0.0,0,0,1996
TXN00016594,USR12958,MCH4481,,15.0,LOW,False,False,1.0,0,0,4882
TXN00006529,USR10834,MCH7638,9140.52,45.0,HIGH,True,True,0.0,0,0,258
TXN00009864,USR59994,MCH9374,20152.35,0.0,LOW,False,False,0.0,0,0,4275
TXN00010888,USR70222,MCH7989,7120.67,15.0,LOW,False,True,0.0,0,0,1003
TXN00014564,USR72134,MCH3587,20693.5,10.0,LOW,False,False,0.0,0,1,897
TXN00012273,USR98715,MCH6876,23250.87,0.0,LOW,False,False,0.0,0,0,4883
TXN00007989,USR25951,MCH2301,19806.83,30.0,MEDIUM,False,True,1.0,0,0,486
TXN00014657,USR45222,MCH4586,16955.03,5.0,LOW,False,False,0.0,0,0,316
TXN00008852,USR64778,MCH4608,11762.7,0.0,LOW,False,False,0.0,0,0,1003
TXN00005620,USR35288,MCH6620,4820.4,0.0,LOW,False,False,0.0,0,0,4884
TXN00013355,USR94874,MCH5417,518.32,15.0,LOW,False,True,0.0,0,0,2442
TXN00015272,USR77073,MCH8604,,0.0,LOW,False,False,0.0,0,0,4885
TXN00004054,USR87388,MCH8199,13909.21,0.0,LOW,False,False,0.0,0,0,1957
TXN00009062,USR60680,MCH2662,21318.13,0.0,LOW,False,False,0.0,0,0,4886
TXN00003515,USR81554,MCH9873,21315.16,0.0,LOW,False,False,0.0,0,0,1523
TXN00004331,USR28168,MCH6914,7015.57,0.0,LOW,False,False,0.0,0,0,2172
TXN00019177,USR98257,MCH5861,13060.86,0.0,LOW,False,False,0.0,0,0,250
TXN00002640,USR51996,MCH8663,17566.49,5.0,LOW,False,False,0.0,0,0,1932
TXN00014330,USR16346,MCH1253,,0.0,LOW,False,False,0.0,0,0,328
TXN00016956,USR92470,MCH3543,11785.87,0.0,LOW,False,False,0.0,0,0,2452
TXN00004807,USR45305,MCH3007,1955.63,0.0,LOW,False,False,0.0,0,0,3040
TXN00002078,USR65878,MCH2784,11286.47,30.0,MEDIUM,False,True,1.0,0,0,2278
TXN00014505,USR37418,MCH2116,830.56,0.0,LOW,False,False,0.0,0,0,4887
TXN00008940,USR49387,MCH6101,7841.1,0.0,LOW,False,False,0.0,0,0,1829
TXN00018669,USR16099,MCH1032,24380.06,3.0,LOW,False,False,0.0,0,0,414
TXN00018450,USR87969,MCH1283,11254.49,15.0,LOW,False,False,1.0,0,0,4479
TXN00011290,USR97723,MCH2377,17680.94,0.0,LOW,False,False,0.0,0,0,2196
TXN00001196,USR11119,MCH2750,21789.7,0.0,LOW,False,False,0.0,0,0,4888
TXN00017279,USR93631,MCH9695,3035.01,0.0,LOW,False,False,0.0,0,0,521
TXN00019611,USR23343,MCH6656,,0.0,LOW,False,False,0.0,0,0,2504
TXN00009609,USR60548,MCH2871,5142.15,45.0,HIGH,True,True,0.0,0,0,4889
TXN00002394,USR81149,MCH9897,3573.43,5.0,LOW,False,False,0.0,0,0,813
TXN00016940,USR91913,MCH7697,12883.29,35.0,MEDIUM,False,True,0.0,1,1,139
TXN00016043,USR52464,MCH4316,896.38,15.0,LOW,False,False,1.0,0,0,1588
TXN00010783,USR88745,MCH5925,22925.3,0.0,LOW,False,False,0.0,0,0,2713
TXN00005360,USR43903,MCH4512,12463.34,0.0,LOW,False,False,0.0,0,0,232
TXN00003047,USR55794,MCH3331,10573.99,0.0,LOW,False,False,0.0,0,0,4590
TXN00010033,USR92208,MCH5917,21947.04,2.0,LOW,False,False,0.0,0,0,4837
TXN00009984,USR96580,MCH1232,22746.49,0.0,LOW,False,False,0.0,0,0,4185
TXN00019977,USR43303,MCH9082,513.83,0.0,LOW,False,False,0.0,0,0,4890
TXN00017152,USR95909,MCH7627,11398.63,0.0,LOW,False,False,0.0,0,0,3683
TXN00016576,USR47737,MCH8741,24544.37,3.0,LOW,False,False,0.0,0,0,284
TXN00000209,USR69827,MCH8788,136.49,0.0,LOW,False,False,0.0,0,0,4891
TXN00017888,USR13268,MCH5386,13165.08,0.0,LOW,False,False,0.0,0,0,698
TXN00006113,USR96449,MCH5317,23082.92,0.0,LOW,False,False,0.0,0,0,2266
TXN00000136,USR74210,MCH9113,8086.84,0.0,LOW,False,False,0.0,0,0,4892
TXN00006553,USR49959,MCH8432,14645.5,0.0,LOW,False,False,0.0,0,0,4893
TXN00007153,USR75776,MCH7317,24059.51,3.0,LOW,False,False,0.0,0,0,4894
TXN00003104,USR92066,MCH1295,10856.18,0.0,LOW,False,False,0.0,0,0,1695
TXN00005398,USR27106,MCH3281,11452.93,0.0,LOW,False,False,0.0,0,0,4232
TXN00016220,USR88708,MCH1821,20115.92,0.0,LOW,False,False,0.0,0,0,4895
TXN00016208,USR79924,MCH7990,7243.34,0.0,LOW,False,False,0.0,0,0,156
TXN00016090,USR75156,MCH9471,23654.88,0.0,LOW,False,False,0.0,0,0,4137
TXN00003345,USR18784,MCH9876,11853.29,0.0,LOW,False,False,0.0,0,0,4896
TXN00000362,USR76449,MCH9071,16085.77,0.0,LOW,False,False,0.0,0,0,4897
TXN00007125,USR97364,MCH2977,10256.49,15.0,LOW,False,True,0.0,0,0,786
TXN00005746,USR50579,MCH8957,17297.52,10.0,LOW,False,False,0.0,1,0,26
TXN00008328,USR46572,MCH5554,22578.41,0.0,LOW,False,False,0.0,0,0,4648
TXN00012156,USR58636,MCH4850,7368.66,15.0,LOW,False,True,0.0,0,0,1411
TXN00017194,USR24788,MCH5297,11436.95,0.0,LOW,False,False,0.0,0,0,2071
TXN00012347,USR17198,MCH9622,3906.4,10.0,LOW,False,False,0.0,1,0,1273
TXN00019062,USR48866,MCH8863,21081.16,0.0,LOW,False,False,0.0,0,0,3561
TXN00019720,USR98106,MCH5379,5199.79,0.0,LOW,False,False,0.0,0,0,3556
TXN00011579,USR72123,MCH8193,,15.0,LOW,False,True,0.0,0,0,389
TXN00001249,USR37339,MCH3134,23021.99,0.0,LOW,False,False,0.0,0,0,1881
TXN00011357,USR94122,MCH2149,-2772.43,0.0,LOW,False,False,0.0,0,0,1031
TXN00008279,USR21294,MCH8501,9958.2,0.0,LOW,False,False,0.0,0,0,3908
TXN00003625,USR46809,MCH7934,6249.23,2.0,LOW,False,False,0.0,0,0,4555
TXN00003351,USR96715,MCH5567,5380.67,40.0,HIGH,False,True,1.0,1,0,3114
TXN00014245,USR54368,MCH5117,,2.0,LOW,False,False,0.0,0,0,2333
TXN00004212,USR66868,MCH1868,14643.84,0.0,LOW,False,False,0.0,0,0,133
TXN00003035,USR64386,MCH1230,6953.54,0.0,LOW,False,False,0.0,0,0,4898
TXN00017926,USR17350,MCH5594,19552.04,15.0,LOW,False,True,0.0,0,0,4899
TXN00016518,USR82645,MCH9503,23115.78,0.0,LOW,False,False,0.0,0,0,4679
TXN00003976,USR77272,MCH6325,22607.04,2.0,LOW,False,False,0.0,0,0,4675
TXN00018292,USR40785,MCH1384,11272.7,0.0,LOW,False,False,0.0,0,0,474
TXN00014659,USR26624,MCH1942,5436.71,45.0,HIGH,True,True,0.0,0,0,4900
TXN00018999,USR83715,MCH6101,9673.42,15.0,LOW,False,False,1.0,0,0,1829
TXN00009298,USR65473,MCH6368,20037.41,0.0,LOW,False,False,0.0,0,0,3227
TXN00002513,USR91793,MCH1309,11213.49,0.0,LOW,False,False,0.0,0,0,4901
TXN00009709,USR44576,MCH8829,,0.0,LOW,False,False,0.0,0,0,4229
TXN00017008,USR67324,MCH8057,9534.77,0.0,LOW,False,False,0.0,0,0,2504
TXN00006002,USR50251,MCH4025,4317.94,2.0,LOW,False,False,0.0,0,0,4902
TXN00018392,USR12070,MCH8007,23916.94,3.0,LOW,False,False,0.0,0,0,4903
TXN00019019,USR71665,MCH6963,10493.32,0.0,LOW,False,False,0.0,0,0,3419
TXN00018580,USR56345,MCH9626,7876.87,0.0,LOW,False,False,0.0,0,0,4904
TXN00019047,USR42195,MCH9937,5055.38,2.0,LOW,False,False,0.0,0,0,4108
TXN00012228,USR71165,MCH1172,,5.0,LOW,False,False,0.0,0,0,4394
TXN00019157,USR22172,MCH7744,7420.08,0.0,LOW,False,False,0.0,0,0,3544
TXN00010052,USR64516,MCH2188,11510.56,0.0,LOW,False,False,0.0,0,0,4575
TXN00019702,USR43204,MCH6701,11670.67,15.0,LOW,False,False,0.0,0,1,1833
TXN00003255,USR63454,MCH8231,8436.79,0.0,LOW,False,False,0.0,0,0,281
TXN00008881,USR88409,MCH7691,14632.19,0.0,LOW,False,False,0.0,0,0,2778
TXN00004279,USR87784,MCH7255,-3179.33,0.0,LOW,False,False,0.0,0,0,287
TXN00015238,USR78790,MCH8656,14445.67,0.0,LOW,False,False,0.0,0,0,432
TXN00001396,USR26493,MCH9009,,0.0,LOW,False,False,0.0,0,0,704
TXN00004845,USR37551,MCH3741,4485.58,0.0,LOW,False,False,0.0,0,0,1059
TXN00017327,USR44375,MCH3609,13752.53,20.0,MEDIUM,False,True,0.0,0,0,3326
TXN00018870,USR17019,MCH7952,10942.47,0.0,LOW,False,False,0.0,0,0,1704
